date_time,pressao_mH2O_final,gmu_level_mH2O_compensado,chuva_mm_30min
2022-04-25 06:00:00,9.662131885345,22.374068114655003,0.0
2022-04-25 06:30:00,9.661945097337345,22.378654902662653,0.0
2022-04-25 07:00:00,9.661758309329686,22.381241690670308,0.0
2022-04-25 07:30:00,9.663343177273436,22.38475682272656,0.0
2022-04-25 08:00:00,9.664928045217186,22.39167195478281,0.0
2022-04-25 08:30:00,9.666664526803515,22.401235473196486,0.0
2022-04-25 09:00:00,9.668401008389845,22.407298991610148,0.0
2022-04-25 09:30:00,9.671052832074295,22.41684716792571,0.0
2022-04-25 10:00:00,9.67370465575875,22.42619534424125,0.0
2022-04-25 10:30:00,9.675625903837496,22.434974096162502,0.0
2022-04-25 11:00:00,9.677547151916247,22.439152848083754,0.0
2022-04-25 11:30:00,9.678626641051403,22.4421733589486,0.0
2022-04-25 12:00:00,9.67970613018656,22.44269386981344,0.0
2022-04-25 12:30:00,9.67881625918039,22.44058374081961,0.0
2022-04-25 13:00:00,9.677926388174216,22.434273611825787,0.0
2022-04-25 13:30:00,9.673486736416484,22.43871326358351,0.0
2022-04-25 14:00:00,9.669047084658748,22.42595291534125,0.0
2022-04-25 14:30:00,9.663510154431794,22.421189845568204,0.0
2022-04-25 15:00:00,9.657973224204842,22.41932677579516,0.0
2022-04-25 15:30:00,9.65316484806836,22.41423515193164,0.0
2022-04-25 16:00:00,9.648356471931876,22.4079195156159,0.0
2022-04-25 16:30:00,9.645124069072107,22.402275930927896,0.0
2022-04-25 17:00:00,9.641891666212343,22.395008333787658,0.0
2022-04-25 17:30:00,9.640391701908438,22.384608298091567,0.0
2022-04-25 18:00:00,9.63889173760453,22.37830826239548,0.0
2022-04-25 18:30:00,9.639615440058437,22.368384559941568,0.0
2022-04-25 19:00:00,9.640339142512342,22.35296085748766,0.0
2022-04-25 19:30:00,9.642041662642733,22.342258337357265,0.0
2022-04-25 20:00:00,9.643744182773125,22.33455581722688,0.0
2022-04-25 20:30:00,9.645103449616716,22.331496550383285,0.0
2022-04-25 21:00:00,9.646462716460311,22.325437283539685,0.0
2022-04-25 21:30:00,9.648234372411718,22.323865627588283,0.0
2022-04-25 22:00:00,9.650006028363125,22.32699397163688,0.0
2022-04-25 22:30:00,9.65235826348984,22.32634173651016,0.0
2022-04-25 23:00:00,9.65471049861656,22.32938950138344,0.0
2022-04-25 23:30:00,9.65685694349242,22.334343056507574,0.0
2022-04-26 00:00:00,9.65900338836828,22.34089661163172,0.0
2022-04-26 00:30:00,9.659706875669842,22.350593124330167,0.0
2022-04-26 01:00:00,9.660410362971405,22.359189637028592,0.0
2022-04-26 01:30:00,9.659786523370078,22.36841347662992,0.0
2022-04-26 02:00:00,9.659162683768749,22.37593731623125,0.0
2022-04-26 02:30:00,9.658128476574843,22.386671523425164,0.0
2022-04-26 03:00:00,9.657094269380936,22.391405730619063,0.0
2022-04-26 03:30:00,9.655986883335546,22.393713116664458,0.0
2022-04-26 04:00:00,9.654879497290157,22.39742050270985,0.0
2022-04-26 04:30:00,9.652944502907811,22.40165549709219,0.0
2022-04-26 05:00:00,9.651009508525467,22.39779049147453,0.0
2022-04-26 05:30:00,9.649376124216094,22.39972387578392,0.0
2022-04-26 06:00:00,9.647742739906718,22.401357260093285,0.0
2022-04-26 06:30:00,9.646561770706796,22.3976382292932,0.0
2022-04-26 07:00:00,9.645380801506873,22.40051919849313,0.0
2022-04-26 07:30:00,9.645822704737109,22.394277295262896,0.0
2022-04-26 08:00:00,9.64626460796734,22.39203539203266,0.0
2022-04-26 08:30:00,9.649072896930935,22.38272710306906,0.0
2022-04-26 09:00:00,9.65188118589453,22.37421881410547,0.0
2022-04-26 09:30:00,9.65561856325984,22.376581436740164,0.0
2022-04-26 10:00:00,9.659355940625154,22.374944059374847,0.0
2022-04-26 10:30:00,9.662206277105623,22.377193722894383,0.0
2022-04-26 11:00:00,9.665056613586094,22.374143386413916,0.0
2022-04-26 11:30:00,9.66662490510492,22.37447509489508,0.0
2022-04-26 12:00:00,9.668193196623749,22.36920680337625,0.0
2022-04-26 12:30:00,9.66634148866906,22.366358511330944,0.0
2022-04-26 13:00:00,9.664489780714373,22.363910219285625,0.0
2022-04-26 13:30:00,9.662386596264527,22.35951340373548,0.0
2022-04-26 14:00:00,9.660283411814689,22.35101658818532,0.0
2022-04-26 14:30:00,9.656594146511951,22.341405853488048,0.0
2022-04-26 15:00:00,9.652904881209215,22.335995118790784,0.0
2022-04-26 15:30:00,9.647913355792497,22.337086644207503,0.0
2022-04-26 16:00:00,9.64292183037578,22.32957816962422,0.0
2022-04-26 16:30:00,9.638135690906871,22.325464309093128,0.0
2022-04-26 17:00:00,9.633349551437968,22.316350448562037,0.0
2022-04-26 17:30:00,9.630247334159296,22.305452665840704,0.0
2022-04-26 18:00:00,9.627145116880625,22.28905488311937,0.0
2022-04-26 18:30:00,9.62667450813406,22.269025491865957,0.0
2022-04-26 19:00:00,9.6262038993875,22.249096100612498,0.0
2022-04-26 19:30:00,9.62826624922961,22.22683375077039,0.0
2022-04-26 20:00:00,9.630328599071715,22.20227140092828,0.0
2022-04-26 20:30:00,9.632922607420468,22.183677392579533,0.0
2022-04-26 21:00:00,9.635516615769216,22.168383384230783,0.0
2022-04-26 21:30:00,9.637300805115077,22.154199194884924,0.0
2022-04-26 22:00:00,9.639084994460935,22.14871500553906,0.0
2022-04-26 22:30:00,9.641047481450466,22.14105251854953,0.0
2022-04-26 23:00:00,9.643009968439998,22.141790031560003,0.0
2022-04-26 23:30:00,9.644125440546327,22.14507455945368,0.0
2022-04-27 00:00:00,9.645240912652657,22.149759087347345,0.0
2022-04-27 00:30:00,9.645310857079766,22.15728914292024,0.0
2022-04-27 01:00:00,9.645380801506873,22.161619198493128,0.0
