date_time,pressao_mH2O_final,gmu_level_mH2O_compensado,grafica_level_mH2O_compensado,correios_level_mH2O_compensado,chuva_mm_30min
2022-09-19 22:00:00,9.602389446,21.149810554000002,,,0.0
2022-09-19 22:30:00,9.603795586,21.151904414,,,0.0
2022-09-19 23:00:00,9.599788087,21.163811913,,,0.0
2022-09-19 23:30:00,9.596975807,21.171924193000002,,,0.0
2022-09-20 00:00:00,9.593108922,21.178891078,,,0.0
2022-09-20 00:30:00,9.587835897,21.188464103,,,0.0
2022-09-20 01:00:00,9.583969012,21.201530988,,,0.0
2022-09-20 01:30:00,9.581648881,21.209051119,,,0.0
2022-09-20 02:00:00,9.608576462,21.213123537999998,,,0.0
2022-09-20 02:30:00,9.615818083,21.211881917,,,0.0
2022-09-20 03:00:00,9.612513654,21.219786346,,,0.0
2022-09-20 03:30:00,9.612794882,21.220105118,,,0.0
2022-09-20 04:00:00,9.616380539,21.224219461000004,,,0.0
2022-09-20 04:30:00,9.617083609,21.224716391,,,0.0
2022-09-20 05:00:00,9.617224223,21.223975777,,,0.0
2022-09-20 05:30:00,9.614833785,21.224166214999997,,,0.0
2022-09-20 06:00:00,9.608646769,21.224653231,,,0.0
2022-09-20 06:30:00,9.608435848,21.224464152,,,0.0
2022-09-20 07:00:00,9.609138918,21.222361082,,,0.0
2022-09-20 07:30:00,9.613357338,21.219042662,,,0.0
2022-09-20 08:00:00,9.620598959,21.216001041000006,,,0.0
2022-09-20 08:30:00,9.622778476,21.219521524,,,0.0
2022-09-20 09:00:00,9.623692467,21.215007532999998,,,0.0
2022-09-20 09:30:00,9.621442643,21.215857356999997,,,0.0
2022-09-20 10:00:00,9.616942995,21.216857005,,,0.0
2022-09-20 10:30:00,9.616450846,21.221849153999997,,,0.0
2022-09-20 11:00:00,9.61166997,21.218730030000003,,,0.0
2022-09-20 11:30:00,9.609912295,21.213887704999998,,,0.0
2022-09-20 12:00:00,9.606115717,21.206784282999998,,,0.0
2022-09-20 12:30:00,9.603795586,21.198004414,,,0.0
